word_count,sentence_count,avg_sentence_len,legal_density,char_count,unique_words,lexical_richness,year,cohort,outcome
5453,238,22.92,0.1467,31290,1126,0.2188,2017,C_2011_2020,1
1394,67,20.84,0.5739,8496,532,0.3981,2017,C_2011_2020,0
2994,170,17.67,0.3006,17275,679,0.2385,2017,C_2011_2020,0
5492,247,22.17,0.1821,33335,1155,0.2256,2017,C_2011_2020,1
5924,270,21.93,0.1182,36449,1338,0.2378,2017,C_2011_2020,0
7495,324,23.04,0.2268,43869,1618,0.2315,2017,C_2011_2020,0
6759,281,23.92,0.1627,40003,1398,0.2173,2017,C_2011_2020,1
2083,140,14.88,0.3361,12816,649,0.3298,2017,C_2011_2020,1
954,29,32.69,0.3145,5370,380,0.4099,2017,C_2011_2020,0
1304,55,23.73,0.9202,7672,519,0.4126,2017,C_2011_2020,1
1573,66,23.77,0.5086,9104,616,0.4069,2017,C_2011_2020,1
2391,117,20.59,0.5019,13446,691,0.2995,2017,C_2011_2020,1
11210,844,13.34,0.0892,66161,2255,0.2154,2017,C_2011_2020,2
1784,120,14.91,0.5045,10769,668,0.3946,2017,C_2011_2020,1
2755,113,24.42,0.3267,16215,747,0.2849,2017,C_2011_2020,1
2010,104,19.21,0.3483,11654,683,0.3577,2017,C_2011_2020,2
2204,125,17.59,0.4991,12803,753,0.3616,2017,C_2011_2020,1
976,62,15.79,0.9221,5744,430,0.4621,2017,C_2011_2020,1
4950,196,25.31,0.2626,29219,1361,0.2851,2017,C_2011_2020,0
12529,461,27.06,0.2235,74974,2305,0.1933,2017,C_2011_2020,1
7164,351,20.26,0.1954,40974,1549,0.2312,2017,C_2011_2020,1
4375,211,20.44,0.16,25910,1248,0.3033,2017,C_2011_2020,0
3887,192,20.15,0.3602,22921,1065,0.292,2017,C_2011_2020,1
4456,189,23.43,0.2244,26437,1432,0.3346,2017,C_2011_2020,1
1922,87,21.89,0.4683,11332,585,0.321,2017,C_2011_2020,0
14610,625,23.22,0.1095,86871,2404,0.1749,2017,C_2011_2020,1
15266,433,35.22,0.1376,68948,2014,0.1402,2017,C_2011_2020,0
2084,101,20.75,0.3359,12807,719,0.368,2017,C_2011_2020,1
464,22,20.86,0.8621,2794,212,0.4892,2017,C_2011_2020,1
1053,43,24.65,1.4245,6393,392,0.3856,2017,C_2011_2020,1
3623,164,22.02,0.2208,21022,984,0.2848,2017,C_2011_2020,0
744,51,14.59,0.9409,4388,310,0.457,2017,C_2011_2020,1
4316,237,18.09,0.2317,27208,1036,0.257,2017,C_2011_2020,1
626,42,14.86,0.7987,3673,283,0.4792,2017,C_2011_2020,1
1517,72,21.19,0.6592,9383,515,0.352,2017,C_2011_2020,0
8590,451,18.98,0.1513,49677,1879,0.2286,2017,C_2011_2020,0
1002,68,14.79,0.5988,6179,371,0.3942,2017,C_2011_2020,0
6348,306,20.72,0.2205,39056,1336,0.2256,2017,C_2011_2020,0
2391,108,22.13,0.4601,14258,787,0.3446,2017,C_2011_2020,1
3533,199,17.64,0.3114,20810,947,0.2811,2017,C_2011_2020,1
1528,100,15.11,0.4581,9578,439,0.3069,2017,C_2011_2020,0
840,35,24.03,1.0714,5071,373,0.4643,2017,C_2011_2020,1
3688,200,18.34,0.3254,22497,928,0.2674,2017,C_2011_2020,0
7036,255,27.63,0.1563,41919,1653,0.2472,2017,C_2011_2020,2
1578,91,17.48,0.4436,9758,621,0.4081,2017,C_2011_2020,2
12404,583,21.22,0.1129,73401,2368,0.2024,2017,C_2011_2020,1
6257,350,17.92,0.2237,39009,1367,0.2343,2017,C_2011_2020,0
5339,290,18.3,0.206,32096,1318,0.2611,2017,C_2011_2020,1
433,28,15.18,1.1547,2649,234,0.5774,2017,C_2011_2020,0
410,27,15.22,1.9512,2602,219,0.5634,2017,C_2011_2020,1
7262,488,14.9,0.2066,42469,1595,0.2298,2017,C_2011_2020,0
1212,56,21.46,0.7426,7161,466,0.4018,2017,C_2011_2020,1
2872,118,24.33,0.3134,17244,865,0.3148,2017,C_2011_2020,1
5559,238,23.29,0.2159,32964,1071,0.2054,2017,C_2011_2020,1
7665,336,22.8,0.1566,46635,1637,0.2299,2017,C_2011_2020,1
10339,446,23.12,0.1741,63158,2314,0.2404,2017,C_2011_2020,0
2136,161,13.09,0.3745,12539,697,0.3436,2017,C_2011_2020,1
3924,150,25.93,0.2039,23957,1017,0.2765,2017,C_2011_2020,1
2415,109,22.17,0.3313,14458,733,0.3213,2017,C_2011_2020,1
2086,88,23.52,0.6711,12609,807,0.4017,2017,C_2011_2020,1
3192,162,19.6,0.4073,19187,1073,0.3521,2017,C_2011_2020,1
5395,210,25.47,0.3522,32120,1448,0.2808,2017,C_2011_2020,1
7596,287,26.47,0.1448,45097,1685,0.2345,2017,C_2011_2020,0
3613,189,18.96,0.3321,20780,941,0.2765,2017,C_2011_2020,1
32513,1738,18.72,0.0554,185842,4144,0.1341,2017,C_2011_2020,1
1811,104,17.42,0.6626,10707,650,0.3832,2017,C_2011_2020,1
7726,379,20.21,0.1812,48311,1476,0.2089,2017,C_2011_2020,2
7994,398,19.92,0.1001,48375,1433,0.1945,2017,C_2011_2020,1
3208,166,19.3,0.3117,19140,902,0.2971,2017,C_2011_2020,1
1127,67,16.76,0.8873,6704,475,0.4552,2017,C_2011_2020,1
3720,186,20.08,0.2688,22191,873,0.247,2017,C_2011_2020,1
2066,104,19.63,0.4356,12547,575,0.2909,2017,C_2011_2020,1
2748,132,20.7,0.3639,15920,796,0.3031,2017,C_2011_2020,1
3411,137,24.93,0.2345,21042,982,0.2982,2017,C_2011_2020,1
1717,82,20.84,0.4077,9803,566,0.3535,2017,C_2011_2020,0
3732,173,21.51,0.2412,22253,1060,0.2996,2017,C_2011_2020,1
6596,325,20.21,0.1668,38477,1513,0.2447,2017,C_2011_2020,0
7992,461,17.3,0.1877,47816,1707,0.2271,2017,C_2011_2020,1
3790,165,22.81,0.2902,22681,1197,0.329,2017,C_2011_2020,0
3727,197,18.9,0.161,21891,1061,0.2992,2017,C_2011_2020,2
2084,183,11.26,0.4798,13129,546,0.2855,2018,C_2011_2020,1
14033,461,30.38,0.1496,65572,1926,0.1486,2018,C_2011_2020,0
5404,170,31.85,0.2036,21737,765,0.1516,2018,C_2011_2020,1
8586,432,19.92,0.1514,54902,1584,0.1993,2018,C_2011_2020,1
4128,245,16.8,0.2907,24440,1095,0.2796,2018,C_2011_2020,1
3228,157,20.28,0.1859,14929,802,0.267,2018,C_2011_2020,1
1194,66,18.11,0.5025,6905,476,0.4171,2018,C_2011_2020,0
4919,236,20.66,0.2643,28733,1123,0.2374,2018,C_2011_2020,1
5088,165,30.78,0.1572,20256,849,0.1802,2018,C_2011_2020,1
2221,72,30.44,0.4502,13171,657,0.3071,2018,C_2011_2020,1
12309,407,30.19,0.0812,54030,1783,0.1524,2018,C_2011_2020,2
5819,245,23.52,0.2062,28277,975,0.1846,2018,C_2011_2020,1
1860,91,20.42,0.5914,10892,614,0.3489,2018,C_2011_2020,1
3317,148,22.28,0.4824,20644,1043,0.3316,2018,C_2011_2020,1
8817,405,21.71,0.1815,53043,1746,0.2136,2018,C_2011_2020,0
4194,188,22.11,0.1907,25680,1210,0.3045,2018,C_2011_2020,0
1918,84,22.76,0.3128,11283,576,0.3149,2018,C_2011_2020,0
12268,573,21.4,0.1956,74291,2259,0.1969,2018,C_2011_2020,1
22541,870,25.74,0.0665,132679,3333,0.1582,2018,C_2011_2020,0
14239,602,23.53,0.1475,83257,2728,0.2018,2018,C_2011_2020,1
2027,58,34.88,0.4933,8484,476,0.2491,2018,C_2011_2020,1
7978,338,23.5,0.1379,49252,1946,0.2581,2018,C_2011_2020,2
3336,133,25.08,0.1799,20265,836,0.2659,2018,C_2011_2020,1
3025,146,20.88,0.1983,18597,793,0.2803,2018,C_2011_2020,0
4662,219,21.33,0.1502,27806,981,0.2211,2018,C_2011_2020,0
9481,418,22.73,0.0738,44864,1521,0.1742,2018,C_2011_2020,0
3290,157,20.98,0.2432,20018,907,0.2951,2018,C_2011_2020,0
3186,115,27.68,0.2511,14348,625,0.2119,2018,C_2011_2020,0
5656,245,23.02,0.1768,33629,1339,0.2498,2018,C_2011_2020,1
3623,102,35.63,0.276,15540,651,0.1888,2018,C_2011_2020,1
2081,84,24.5,0.5286,12059,716,0.3618,2018,C_2011_2020,1
1418,54,26.06,0.5642,7396,478,0.359,2018,C_2011_2020,0
6578,166,39.43,0.152,25538,1072,0.1712,2018,C_2011_2020,1
1077,68,15.93,0.8357,6681,388,0.3825,2018,C_2011_2020,2
4976,214,23.23,0.2613,28759,1346,0.2858,2018,C_2011_2020,1
3545,156,22.7,0.3949,21546,1055,0.3097,2018,C_2011_2020,1
3354,150,22.26,0.328,19544,854,0.2716,2018,C_2011_2020,1
7548,383,19.59,0.159,45275,1571,0.2211,2018,C_2011_2020,0
2730,108,25.33,0.4396,16788,821,0.3161,2018,C_2011_2020,0
6454,269,23.87,0.1549,37568,1577,0.2561,2018,C_2011_2020,1
23225,965,23.92,0.1292,140946,4225,0.1953,2018,C_2011_2020,1
4748,268,17.79,0.1896,28664,1249,0.2772,2018,C_2011_2020,1
7607,272,27.91,0.1052,32086,1204,0.1679,2018,C_2011_2020,1
2169,154,14.07,0.3227,12906,663,0.3246,2018,C_2011_2020,1
5531,284,19.49,0.1989,33796,1378,0.2652,2018,C_2011_2020,0
4809,190,25.3,0.1871,21780,798,0.1817,2018,C_2011_2020,1
3483,198,17.51,0.2297,20365,898,0.2733,2018,C_2011_2020,0
3204,163,19.66,0.3121,19381,966,0.3193,2018,C_2011_2020,0
3280,165,19.71,0.2439,19644,871,0.2817,2018,C_2011_2020,2
3123,136,22.8,0.2562,14744,775,0.2626,2018,C_2011_2020,0
2902,112,25.92,0.3446,17351,785,0.2881,2018,C_2011_2020,1
11907,607,19.6,0.168,72051,2469,0.2202,2018,C_2011_2020,1
2531,121,21.05,0.3556,15377,710,0.2987,2018,C_2011_2020,0
2006,92,21.82,0.4985,11821,671,0.35,2018,C_2011_2020,1
2264,112,19.98,0.3092,13716,672,0.3079,2018,C_2011_2020,1
9640,453,21.08,0.1245,56475,2114,0.2324,2018,C_2011_2020,1
644,33,19.67,0.9317,3833,276,0.4565,2018,C_2011_2020,1
2075,108,19.25,0.241,12097,677,0.3407,2018,C_2011_2020,1
4604,174,26.39,0.2824,27226,812,0.1872,2018,C_2011_2020,1
1542,70,21.94,0.6485,9218,540,0.3645,2018,C_2011_2020,1
6783,476,14.29,0.1474,40148,1328,0.2068,2018,C_2011_2020,1
3531,177,19.87,0.2266,16579,783,0.2339,2018,C_2011_2020,2
3355,106,31.37,0.2981,15569,603,0.1952,2018,C_2011_2020,1
990,56,17.45,0.8081,6335,398,0.4343,2018,C_2011_2020,2
1157,40,28.55,0.605,5698,395,0.363,2018,C_2011_2020,1
380623,15513,24.55,0.0095,2269482,22155,0.0639,2018,C_2011_2020,1
5928,284,20.76,0.2193,35889,1618,0.2861,2018,C_2011_2020,1
2936,154,18.98,0.3747,16811,793,0.2813,2018,C_2011_2020,1
3327,222,15.2,0.2405,20014,896,0.2801,2018,C_2011_2020,1
1818,101,17.77,0.385,10582,566,0.3251,2018,C_2011_2020,1
9052,361,24.84,0.1768,55149,2008,0.2345,2018,C_2011_2020,0
2728,165,16.55,0.3666,15871,774,0.2988,2018,C_2011_2020,0
5649,249,22.5,0.1593,33080,1473,0.2733,2018,C_2011_2020,0
3759,161,23.32,0.2926,22321,970,0.2719,2018,C_2011_2020,1
617,36,16.94,1.2966,3619,294,0.5073,2018,C_2011_2020,2
2544,93,26.91,0.3931,15466,746,0.305,2018,C_2011_2020,1
9572,354,26.77,0.1463,56647,1551,0.1708,2018,C_2011_2020,1
3136,147,21.23,0.4145,18881,877,0.2959,2018,C_2011_2020,1
937,67,13.85,0.7471,5773,419,0.4728,2018,C_2011_2020,1
2621,155,16.83,0.4578,15879,848,0.3415,2018,C_2011_2020,1
19398,759,25.49,0.0979,115488,2729,0.1505,2018,C_2011_2020,2
12958,713,18.31,0.108,78666,2356,0.1916,2018,C_2011_2020,1
3409,131,25.95,0.2053,21465,774,0.2449,2018,C_2011_2020,1
1481,62,23.85,0.6077,9291,520,0.372,2018,C_2011_2020,1
16461,739,22.28,0.0911,99537,2544,0.1655,2018,C_2011_2020,0
2639,156,16.86,0.2653,15479,758,0.3013,2018,C_2011_2020,1
14643,416,35.11,0.0546,55684,1723,0.1251,2018,C_2011_2020,1
3508,245,14.21,0.3421,19412,899,0.2805,2018,C_2011_2020,0
6479,321,20.07,0.1852,38431,1430,0.2331,2018,C_2011_2020,1
11184,480,23.2,0.0626,66983,1768,0.1697,2018,C_2011_2020,0
2346,159,14.81,0.2558,14171,713,0.3193,2018,C_2011_2020,2
12221,644,18.88,0.1637,66614,2062,0.1826,2018,C_2011_2020,1
2977,187,15.81,0.3023,18167,890,0.3161,2018,C_2011_2020,1
6845,221,30.88,0.1899,30113,1080,0.1721,2018,C_2011_2020,0
7896,250,31.47,0.1773,36359,1546,0.2055,2018,C_2011_2020,1
3080,139,22.1,0.2597,18212,897,0.3101,2018,C_2011_2020,0
1908,81,23.35,0.4717,9375,579,0.3218,2018,C_2011_2020,1
3527,133,26.41,0.1985,20178,868,0.2606,2018,C_2011_2020,0
2634,207,13.09,0.5315,16047,699,0.2813,2018,C_2011_2020,0
4078,215,18.86,0.2207,24104,1151,0.2977,2018,C_2011_2020,0
4252,285,15.16,0.2822,25996,1030,0.2556,2018,C_2011_2020,0
22379,639,35.01,0.0804,90006,2298,0.1085,2018,C_2011_2020,1
11545,533,21.61,0.1472,70810,2344,0.2165,2018,C_2011_2020,1
2111,114,18.26,0.6632,12410,760,0.3828,2018,C_2011_2020,1
947,63,15.17,0.9504,5665,393,0.4361,2018,C_2011_2020,1
8486,388,21.95,0.1178,51145,1659,0.2139,2018,C_2011_2020,1
5627,207,27.21,0.1777,23721,943,0.1774,2018,C_2011_2020,0
8796,475,18.64,0.1251,52581,1669,0.2084,2018,C_2011_2020,0
4530,232,19.56,0.3974,26766,1153,0.2667,2018,C_2011_2020,1
271,22,12.36,2.214,1774,179,0.7048,2018,C_2011_2020,1
1433,70,20.17,0.4187,8421,502,0.3692,2018,C_2011_2020,1
9137,396,22.91,0.1423,54647,1550,0.1799,2018,C_2011_2020,1
17187,606,28.08,0.0815,102085,2357,0.1464,2018,C_2011_2020,1
8034,311,25.66,0.1494,46551,1612,0.2145,2018,C_2011_2020,1
5298,239,21.96,0.1133,32246,1151,0.2288,2018,C_2011_2020,1
12223,482,25.26,0.1145,72299,2158,0.1898,2018,C_2011_2020,1
2696,127,21.28,0.3338,15470,800,0.3119,2018,C_2011_2020,0
6602,311,21.15,0.1212,41300,1335,0.2161,2018,C_2011_2020,1
3533,218,15.98,0.3114,21318,978,0.2975,2018,C_2011_2020,1
2303,143,15.87,0.304,13598,634,0.2927,2018,C_2011_2020,1
3967,136,29.17,0.2269,23456,826,0.2238,2018,C_2011_2020,1
4532,234,19.26,0.1765,27192,1128,0.2628,2018,C_2011_2020,0
14229,624,22.72,0.1335,82864,2524,0.1893,2018,C_2011_2020,0
2480,138,17.8,0.4435,14924,858,0.3609,2018,C_2011_2020,1
1226,81,14.89,0.4894,7344,453,0.3989,2018,C_2011_2020,1
4365,193,22.61,0.2062,25993,1191,0.2857,2018,C_2011_2020,1
4616,167,27.63,0.1516,26651,1036,0.2374,2018,C_2011_2020,1
4993,147,33.83,0.1402,20113,807,0.173,2018,C_2011_2020,2
1716,86,20.08,0.6993,10439,592,0.3607,2018,C_2011_2020,1
251,24,10.21,1.992,1610,173,0.7052,2018,C_2011_2020,1
17278,601,28.5,0.081,85891,1980,0.1249,2018,C_2011_2020,1
5001,216,22.9,0.18,29417,1279,0.2685,2018,C_2011_2020,1
3997,194,20.78,0.1751,23724,943,0.2492,2018,C_2011_2020,1
8396,240,34.97,0.1072,35055,1207,0.1532,2018,C_2011_2020,1
5974,241,24.69,0.1841,34618,1505,0.2635,2018,C_2011_2020,0
2748,133,20.53,0.3639,15826,876,0.3366,2018,C_2011_2020,2
1949,113,17.22,0.3079,11379,674,0.3653,2018,C_2011_2020,0
1897,103,18.28,0.4744,11460,649,0.3606,2018,C_2011_2020,1
4817,348,14.09,0.2076,28754,1140,0.2529,2018,C_2011_2020,1
10375,345,29.88,0.1253,44195,1404,0.1446,2018,C_2011_2020,1
2715,168,16.39,0.3683,16246,863,0.3308,2018,C_2011_2020,1
2200,76,28.55,0.3636,8853,490,0.2382,2018,C_2011_2020,2
17578,511,34.32,0.091,80705,2182,0.1328,2018,C_2011_2020,0
2385,104,22.8,0.7128,14578,753,0.3338,2018,C_2011_2020,1
13434,454,29.47,0.1042,59008,1570,0.1274,2018,C_2011_2020,0
24561,1443,16.97,0.0814,151396,4233,0.1868,2018,C_2011_2020,1
680,32,21.06,0.7353,4128,304,0.475,2018,C_2011_2020,0
1995,95,20.89,0.401,11702,659,0.3454,2018,C_2011_2020,1
3039,156,19.35,0.3291,18308,902,0.3139,2018,C_2011_2020,2
3133,202,15.61,0.3192,19487,857,0.2876,2018,C_2011_2020,2
5610,191,29.41,0.2496,24594,1109,0.2082,2018,C_2011_2020,1
3764,153,24.5,0.3454,19493,1049,0.2912,2018,C_2011_2020,1
2632,88,29.52,0.4559,10616,531,0.2162,2018,C_2011_2020,1
13237,475,27.6,0.0831,60416,1828,0.1479,2018,C_2011_2020,2
5998,332,18.29,0.1667,36643,1260,0.2221,2018,C_2011_2020,1
1337,34,38.79,0.6731,5621,366,0.2969,2018,C_2011_2020,1
2227,100,22.24,0.4041,13561,681,0.322,2018,C_2011_2020,2
756,46,16.54,0.6614,4476,360,0.5026,2018,C_2011_2020,1
21621,844,25.58,0.074,103555,2522,0.1253,2018,C_2011_2020,1
2070,82,25.1,0.2899,9535,546,0.2773,2018,C_2011_2020,0
10307,401,25.55,0.1358,44969,1326,0.1386,2018,C_2011_2020,0
4708,165,28.5,0.1274,22750,841,0.1952,2018,C_2011_2020,0
6261,315,19.75,0.1757,36790,1683,0.2824,2018,C_2011_2020,0
15420,750,20.51,0.1232,90797,3230,0.2213,2018,C_2011_2020,1
2852,104,27.21,0.2805,16952,774,0.2851,2018,C_2011_2020,2
3856,192,19.94,0.3112,22539,1135,0.3104,2018,C_2011_2020,0
797,33,24.15,0.7528,4745,359,0.4768,2018,C_2011_2020,1
1863,118,15.72,0.3221,11293,673,0.379,2018,C_2011_2020,2
4217,248,17.1,0.1897,25105,1086,0.2746,2018,C_2011_2020,1
970,48,20.4,0.5155,5802,400,0.4381,2018,C_2011_2020,1
3441,204,16.89,0.2034,20003,914,0.2825,2018,C_2011_2020,0
4314,154,28.12,0.2086,19104,751,0.1868,2018,C_2011_2020,2
485,35,13.74,1.2371,2966,231,0.5134,2018,C_2011_2020,1
10198,374,27.24,0.1177,62027,1951,0.2047,2018,C_2011_2020,1
6821,329,20.56,0.2199,40310,1548,0.2374,2018,C_2011_2020,2
4897,213,22.7,0.2042,25841,1129,0.2434,2018,C_2011_2020,1
6565,243,26.85,0.2133,30375,1033,0.1729,2018,C_2011_2020,1
2337,128,18.34,0.4279,13892,591,0.27,2018,C_2011_2020,1
2197,72,30.36,0.2731,8466,487,0.2367,2018,C_2011_2020,1
3720,176,21.35,0.2419,21760,889,0.254,2018,C_2011_2020,1
5002,186,26.78,0.1999,22956,925,0.1965,2018,C_2011_2020,2
1089,61,17.49,0.7346,4734,293,0.2929,2018,C_2011_2020,1
4663,187,24.72,0.193,26900,1061,0.2402,2018,C_2011_2020,1
3135,152,20.59,0.3509,18706,795,0.2644,2018,C_2011_2020,1
1711,102,16.9,0.3507,9883,597,0.3688,2018,C_2011_2020,1
8293,334,24.72,0.1326,47532,1617,0.2048,2018,C_2011_2020,1
2502,84,29.64,0.3997,10983,552,0.2394,2018,C_2011_2020,0
7716,252,30.53,0.1944,46364,1651,0.2243,2018,C_2011_2020,0
2764,143,19.29,0.2533,14387,663,0.2645,2018,C_2011_2020,0
3450,221,15.76,0.2899,20897,806,0.2513,2018,C_2011_2020,0
8688,452,19.07,0.2302,52925,2156,0.2632,2018,C_2011_2020,1
1766,104,16.76,0.5096,10401,572,0.342,2018,C_2011_2020,1
1915,93,20.53,0.47,12080,497,0.2778,2018,C_2011_2020,1
5239,317,16.53,0.21,31059,1229,0.2497,2018,C_2011_2020,0
2905,85,34.13,0.3442,11481,540,0.2017,2018,C_2011_2020,1
7221,320,22.44,0.1246,44093,1371,0.2093,2018,C_2011_2020,1
10185,345,29.44,0.1276,53428,1618,0.1733,2018,C_2011_2020,1
4133,207,19.75,0.2903,25420,1016,0.2608,2018,C_2011_2020,0
2280,152,14.92,0.4386,13612,688,0.3189,2018,C_2011_2020,1
2756,122,22.55,0.4717,16717,813,0.3091,2018,C_2011_2020,1
1238,56,21.91,0.8078,7810,477,0.4031,2018,C_2011_2020,0
2892,146,19.71,0.2766,17253,806,0.2943,2018,C_2011_2020,1
1830,77,23.47,0.4918,10905,706,0.406,2018,C_2011_2020,0
105489,4115,25.65,0.0228,638358,9971,0.1011,2018,C_2011_2020,2
5919,328,18.08,0.1858,35096,1292,0.232,2018,C_2011_2020,1
4391,130,33.55,0.3188,19571,844,0.2036,2018,C_2011_2020,1
2694,88,30.5,0.4083,13053,716,0.2825,2018,C_2011_2020,1
4139,219,18.97,0.2658,21491,960,0.2486,2018,C_2011_2020,1
4744,201,23.64,0.1897,27157,1237,0.2717,2018,C_2011_2020,1
3627,157,22.85,0.2481,17130,810,0.2346,2018,C_2011_2020,0
6187,277,22.24,0.1455,37360,1204,0.2072,2018,C_2011_2020,0
2058,161,12.8,0.5345,12630,731,0.3698,2018,C_2011_2020,1
2150,95,22.47,0.4651,12970,692,0.3367,2018,C_2011_2020,0
1315,62,21.23,0.8365,7856,496,0.3962,2018,C_2011_2020,1
1276,71,17.72,0.7837,7320,470,0.3918,2018,C_2011_2020,1
2942,101,29.29,0.3059,12909,538,0.1999,2018,C_2011_2020,0
2979,135,21.91,0.2685,17628,808,0.2914,2018,C_2011_2020,0
4296,172,24.78,0.3259,25618,1046,0.2577,2018,C_2011_2020,0
8338,396,20.91,0.1199,50208,1712,0.2178,2018,C_2011_2020,1
10158,436,23.23,0.1083,59539,1977,0.2089,2018,C_2011_2020,2
8756,436,19.92,0.1256,50536,1796,0.2188,2018,C_2011_2020,0
4254,144,29.51,0.141,18412,868,0.2177,2018,C_2011_2020,1
33414,1343,24.83,0.0628,181710,4433,0.1425,2018,C_2011_2020,1
11533,547,21.07,0.1214,69550,2433,0.2254,2018,C_2011_2020,0
5192,206,25.0,0.2311,30603,1016,0.2086,2018,C_2011_2020,0
6693,324,20.64,0.1644,40765,1439,0.2299,2018,C_2011_2020,0
2576,125,20.69,0.3882,16459,980,0.4064,2018,C_2011_2020,1
11380,342,33.26,0.0879,55453,1503,0.1436,2018,C_2011_2020,1
4126,217,18.93,0.2181,25723,1061,0.2756,2018,C_2011_2020,1
4575,244,18.72,0.2186,27771,1268,0.2953,2018,C_2011_2020,1
991,77,12.64,0.6054,5858,426,0.4601,2018,C_2011_2020,0
2264,104,21.89,0.3534,14036,744,0.3485,2018,C_2011_2020,0
1302,55,23.6,0.6144,7907,479,0.3863,2018,C_2011_2020,1
3357,163,20.74,0.2383,16744,707,0.2303,2018,C_2011_2020,1
2112,99,21.26,0.3788,12781,720,0.3556,2018,C_2011_2020,1
1033,52,20.08,0.6776,6440,385,0.3911,2018,C_2011_2020,1
3904,134,28.76,0.2561,16654,816,0.2216,2018,C_2011_2020,2
1748,56,31.09,0.4577,8743,438,0.2712,2018,C_2011_2020,0
6611,216,30.73,0.3025,40409,1434,0.2316,2018,C_2011_2020,1
1205,60,19.68,0.5809,7132,426,0.366,2018,C_2011_2020,0
36338,1534,23.62,0.066,219271,5245,0.1545,2019,C_2011_2020,1
10588,425,24.7,0.17,63636,2549,0.253,2019,C_2011_2020,2
5059,176,28.62,0.1384,28962,1078,0.2238,2019,C_2011_2020,0
10297,433,23.7,0.136,61885,1979,0.201,2019,C_2011_2020,0
1979,110,17.87,0.4042,11898,664,0.3537,2019,C_2011_2020,0
1667,100,16.71,0.4799,10045,578,0.3659,2019,C_2011_2020,1
19108,959,19.82,0.0785,111850,2683,0.1485,2019,C_2011_2020,1
14614,719,20.3,0.1437,92594,2219,0.1633,2019,C_2011_2020,1
7489,285,26.23,0.1869,43709,1390,0.1942,2019,C_2011_2020,2
4310,291,14.76,0.232,25424,1037,0.2513,2019,C_2011_2020,1
2703,120,22.28,0.407,15909,678,0.2634,2019,C_2011_2020,1
8331,374,22.25,0.132,50525,2165,0.2745,2019,C_2011_2020,1
2904,170,17.25,0.3444,17605,821,0.2982,2019,C_2011_2020,1
4036,139,28.88,0.3469,23886,1112,0.2879,2019,C_2011_2020,0
8950,470,18.96,0.2235,55033,1899,0.2267,2019,C_2011_2020,0
2965,144,20.65,0.3373,18785,728,0.2597,2019,C_2011_2020,1
3676,139,26.27,0.2176,21003,938,0.2652,2019,C_2011_2020,1
5863,225,25.74,0.1706,33635,1361,0.2424,2019,C_2011_2020,1
7273,369,19.81,0.1512,43342,1340,0.195,2019,C_2011_2020,1
5319,212,25.11,0.188,31248,881,0.1748,2019,C_2011_2020,0
29614,1247,23.68,0.0507,173786,4011,0.1448,2019,C_2011_2020,1
7412,294,25.15,0.1484,44490,1333,0.1912,2019,C_2011_2020,1
3077,151,20.34,0.455,18264,817,0.2805,2019,C_2011_2020,1
670,44,14.82,1.194,3882,324,0.503,2019,C_2011_2020,0
3367,180,18.7,0.3267,19736,862,0.2721,2019,C_2011_2020,1
5474,212,25.74,0.1279,31270,1121,0.2145,2019,C_2011_2020,0
4646,146,31.77,0.1937,28506,921,0.2073,2019,C_2011_2020,1
3511,183,19.1,0.3703,21280,953,0.2874,2019,C_2011_2020,0
4479,174,25.51,0.3126,26826,1149,0.2701,2019,C_2011_2020,1
4168,204,20.31,0.2159,25266,913,0.233,2019,C_2011_2020,1
5561,352,15.89,0.2338,33124,1230,0.2352,2019,C_2011_2020,1
5432,327,16.65,0.2577,33175,1448,0.2859,2019,C_2011_2020,1
2868,178,16.09,0.3835,17517,790,0.2897,2019,C_2011_2020,1
7954,355,22.42,0.1257,49255,1229,0.1665,2019,C_2011_2020,1
3306,167,19.65,0.242,19419,864,0.2722,2019,C_2011_2020,1
1958,111,17.62,0.4597,12293,577,0.3085,2019,C_2011_2020,0
1407,60,23.18,0.5686,8383,483,0.3575,2019,C_2011_2020,1
45221,1616,27.99,0.0442,278139,5537,0.1317,2019,C_2011_2020,2
6236,325,19.19,0.2085,37421,1264,0.2166,2019,C_2011_2020,1
1389,62,22.27,0.504,8294,532,0.396,2019,C_2011_2020,2
971,48,20.0,0.9269,5731,389,0.414,2019,C_2011_2020,1
2850,121,23.34,0.3509,16399,924,0.3389,2019,C_2011_2020,1
10492,419,25.05,0.1334,61022,2106,0.2133,2019,C_2011_2020,1
3079,144,21.11,0.2273,18163,869,0.2968,2019,C_2011_2020,0
2451,146,16.81,0.408,14570,703,0.3023,2019,C_2011_2020,1
5159,234,21.95,0.1938,32062,1425,0.2944,2019,C_2011_2020,1
2781,121,22.81,0.3955,16893,671,0.2567,2019,C_2011_2020,0
3409,163,20.94,0.2933,20851,773,0.2414,2019,C_2011_2020,1
5828,212,27.31,0.2231,35223,1132,0.2056,2019,C_2011_2020,0
10266,362,28.31,0.1071,62029,1748,0.1791,2019,C_2011_2020,2
1113,73,15.15,0.7188,6829,445,0.4196,2019,C_2011_2020,0
4646,183,25.19,0.2152,27464,968,0.2238,2019,C_2011_2020,0
14199,620,22.73,0.1056,83957,1848,0.1413,2019,C_2011_2020,1
2707,105,25.61,0.3325,15540,672,0.263,2019,C_2011_2020,0
